,handle,solvedCount,class,tier,ratingByProblemsSum,university
14296,Green55,5219,9,26,2309,홍익대학교
14297,smjun04,1061,8,26,2272,홍익대학교
14298,swoon,1688,8,23,2061,홍익대학교
14299,dosawas,1633,7,22,1978,홍익대학교
14300,pcmaster0228,1258,7,22,1963,홍익대학교
14301,xhdtlsid2,2124,6,22,1958,홍익대학교
14302,dicohy27,969,7,22,1927,홍익대학교
14303,dpjungmin,1006,7,21,1870,홍익대학교
14304,hwon233,815,7,21,1867,홍익대학교
14305,malkoring,2108,7,21,1841,홍익대학교
14306,mastershim,1766,6,21,1828,홍익대학교
14307,minggyul,2471,5,21,1825,홍익대학교
14308,degurii,1392,6,20,1709,홍익대학교
14309,hssong,725,6,19,1707,홍익대학교
14310,0styycp,601,6,19,1708,홍익대학교
14311,junek3,769,5,19,1698,홍익대학교
14312,g072923,1401,6,19,1653,홍익대학교
14313,jongwook123,1157,6,19,1669,홍익대학교
14314,gaelim,954,5,19,1653,홍익대학교
14315,extra1563,1078,6,19,1629,홍익대학교
14316,ioskya,1090,6,19,1653,홍익대학교
14317,xkdlaldfjtnl,698,6,19,1625,홍익대학교
14318,tigris3000,638,5,19,1623,홍익대학교
14319,jaimemin,997,5,18,1620,홍익대학교
14320,upmin26,420,7,18,1579,홍익대학교
14321,kumsh0330,668,6,18,1522,홍익대학교
14322,khy010802,828,5,18,1550,홍익대학교
14323,nmp9981,677,5,18,1523,홍익대학교
14324,claor123,912,5,18,1535,홍익대학교
14325,hades,703,5,18,1535,홍익대학교
14326,realhongik,625,5,18,1531,홍익대학교
14327,rochision,328,6,17,1546,홍익대학교
14328,119wjw,792,5,17,1513,홍익대학교
14329,kckc0608,1086,5,17,1479,홍익대학교
14330,dfghcvb11,512,5,17,1495,홍익대학교
14331,tjdgus9684,560,5,17,1489,홍익대학교
14332,xhdxhl,1505,5,17,1462,홍익대학교
14333,tolelom,1294,5,17,1475,홍익대학교
14334,cys4439,501,5,17,1479,홍익대학교
14335,ghwo336,746,5,17,1469,홍익대학교
14336,notlce,641,5,17,1469,홍익대학교
14337,siggog01,566,6,17,1448,홍익대학교
14338,ehsson,301,5,17,1491,홍익대학교
14339,khx1712,493,5,17,1465,홍익대학교
14340,rax64bit,423,5,17,1466,홍익대학교
14341,stainblue,288,5,17,1478,홍익대학교
14342,1dilumn0,301,5,17,1466,홍익대학교
14343,raydrakal,819,5,17,1444,홍익대학교
14344,sunjoo9912,507,5,17,1454,홍익대학교
14345,phanre,600,5,17,1431,홍익대학교
14346,ruagh030,632,5,17,1412,홍익대학교
14347,cjy0005,363,6,17,1440,홍익대학교
14348,kimchist,1619,4,17,1445,홍익대학교
14349,jynah119,742,5,17,1420,홍익대학교
14350,gudrb4869,645,5,17,1421,홍익대학교
14351,nhg1113,677,5,17,1399,홍익대학교
14352,qkskskn,416,5,17,1434,홍익대학교
14353,chosh95,754,5,17,1407,홍익대학교
14354,cottory,538,5,17,1421,홍익대학교
14355,mjh2903,417,5,17,1429,홍익대학교
14356,ujunhwan,374,4,17,1482,홍익대학교
14357,chickenman,556,5,17,1411,홍익대학교
14358,leeju1013,1333,5,17,1381,홍익대학교
14359,baj2121,401,5,17,1412,홍익대학교
14360,bcy1235,497,5,17,1366,홍익대학교
14361,1717197,427,5,16,1380,홍익대학교
14362,jioung93,509,5,16,1385,홍익대학교
14363,hongk,463,5,16,1382,홍익대학교
14364,baebaebuae,235,5,16,1412,홍익대학교
14365,sossont,261,5,16,1410,홍익대학교
14366,baekwoo,618,5,16,1369,홍익대학교
14367,greentea31,633,5,16,1357,홍익대학교
14368,meantint,636,5,16,1355,홍익대학교
14369,ckddlf,321,3,16,1488,홍익대학교
14370,zero0205,695,5,16,1353,홍익대학교
14371,budludl,464,5,16,1358,홍익대학교
14372,hututi,417,5,16,1362,홍익대학교
14373,p1atin0uss,297,5,16,1376,홍익대학교
14374,easttwave,479,5,16,1349,홍익대학교
14375,shikshik99,512,4,16,1396,홍익대학교
14376,sp951,265,5,16,1370,홍익대학교
14377,wonjaek36,292,4,16,1406,홍익대학교
14378,woojuro3,863,5,16,1292,홍익대학교
14379,edh1021,311,5,16,1350,홍익대학교
14380,hyoguoo,795,5,16,1315,홍익대학교
14381,kimmulgae,546,5,16,1323,홍익대학교
14382,wjdgus0545,548,4,16,1369,홍익대학교
14383,bins9903,412,5,16,1328,홍익대학교
14384,dhlim07,190,5,16,1373,홍익대학교
14385,gon109,336,4,16,1387,홍익대학교
14386,plm2435,388,4,16,1379,홍익대학교
14387,jake8648,506,5,16,1304,홍익대학교
14388,bd2646,708,3,16,1402,홍익대학교
14389,kawaiibbit,306,5,16,1332,홍익대학교
14390,ddb8036631,735,4,16,1349,홍익대학교
14391,jungboke,416,5,16,1316,홍익대학교
14392,te0541,398,5,16,1316,홍익대학교
14393,bincan98,647,5,16,1296,홍익대학교
14394,miso97o,484,5,16,1286,홍익대학교
14395,k000927,551,4,16,1346,홍익대학교
14396,prefer2,357,5,16,1311,홍익대학교
14397,shinerbot,433,3,16,1402,홍익대학교
14398,kgw6147,542,4,16,1341,홍익대학교
14399,limjung99,410,5,16,1301,홍익대학교
14400,tjdgus2675,399,4,16,1353,홍익대학교
14401,jkl0124,378,5,16,1303,홍익대학교
14402,sso07012,487,4,16,1342,홍익대학교
14403,chwh1015,385,5,16,1301,홍익대학교
14404,luke0985,368,4,16,1353,홍익대학교
14405,kurage3822,382,4,16,1350,홍익대학교
14406,rudwl1005,521,5,16,1287,홍익대학교
14407,jk04172,485,5,16,1287,홍익대학교
14408,kwhy2345,480,5,16,1286,홍익대학교
14409,kwon6460,473,4,16,1336,홍익대학교
14410,elixter,189,4,16,1387,홍익대학교
14411,yjm6560,397,4,16,1343,홍익대학교
14412,ckck803,413,4,16,1340,홍익대학교
14413,dydgus1052,405,5,16,1273,홍익대학교
14414,akinakamori,574,4,16,1313,홍익대학교
14415,wooyoo,494,4,16,1318,홍익대학교
14416,csct3434,330,5,16,1285,홍익대학교
14417,gjehdals456,546,5,16,1263,홍익대학교
14418,hosung94,371,5,16,1271,홍익대학교
14419,jjang9877,321,5,16,1276,홍익대학교
14420,kds2048,400,4,16,1314,홍익대학교
14421,sbmsky,455,4,16,1306,홍익대학교
14422,pmqa,213,4,16,1347,홍익대학교
14423,jleejlee5,479,4,16,1302,홍익대학교
14424,yyh0126,829,4,16,1287,홍익대학교
14425,hlee118,277,4,16,1327,홍익대학교
14426,alsrl8259,257,4,16,1330,홍익대학교
14427,andywow,557,5,16,1240,홍익대학교
14428,dochi1017,271,5,16,1274,홍익대학교
14429,minjae705,759,4,16,1283,홍익대학교
14430,soulfever01,716,5,16,1234,홍익대학교
14431,rio319,356,4,16,1307,홍익대학교
14432,haneoljc,240,5,16,1280,홍익대학교
14433,kevin12980,516,4,16,1289,홍익대학교
14434,sujin7837,500,4,16,1289,홍익대학교
14435,ohhamma,490,4,15,1288,홍익대학교
14436,sktks11,415,5,15,1245,홍익대학교
14437,haptic12,268,4,15,1314,홍익대학교
14438,kimpika,306,3,15,1355,홍익대학교
14439,naa821,393,4,15,1290,홍익대학교
14440,superpenguin,324,4,15,1295,홍익대학교
14441,cwj980119,242,5,15,1262,홍익대학교
14442,wjdals0507,359,4,15,1289,홍익대학교
14443,1_0,285,4,15,1296,홍익대학교
14444,hungryjay,337,4,15,1284,홍익대학교
14445,poirin,650,4,15,1258,홍익대학교
14446,rlawlsgud0217,359,4,15,1273,홍익대학교
14447,back4740,464,4,15,1260,홍익대학교
14448,jinny,303,3,15,1328,홍익대학교
14449,dkdlel1z,445,4,15,1253,홍익대학교
14450,yheel6,377,4,15,1255,홍익대학교
14451,inseul,254,5,15,1227,홍익대학교
14452,soo6427,456,4,15,1244,홍익대학교
14453,pyo7410,315,4,15,1261,홍익대학교
14454,supermmkpk,291,4,15,1266,홍익대학교
14455,yjhoon3658,304,4,15,1263,홍익대학교
14456,kkim509,271,4,15,1269,홍익대학교
14457,rosie0707,283,5,15,1213,홍익대학교
14458,freedomera,390,5,15,1195,홍익대학교
14459,mang_go,280,4,15,1262,홍익대학교
14460,tunggary,299,4,15,1257,홍익대학교
14461,hooligyun,260,4,15,1264,홍익대학교
14462,pyh,346,4,15,1244,홍익대학교
14463,troas96,454,4,15,1231,홍익대학교
14464,shee9812,345,4,15,1243,홍익대학교
14465,alexryu1105,241,4,15,1263,홍익대학교
14466,heeboy007,477,4,15,1224,홍익대학교
14467,quddlr96,310,4,15,1243,홍익대학교
14468,vfjdg12,294,4,15,1246,홍익대학교
14469,yw9594,276,4,15,1250,홍익대학교
14470,steelone,223,4,15,1262,홍익대학교
14471,lkm454545,388,4,15,1224,홍익대학교
14472,seongmin1117,367,4,15,1224,홍익대학교
14473,zsr123,190,4,15,1264,홍익대학교
14474,lsd,526,4,15,1208,홍익대학교
14475,buc03226,215,4,15,1252,홍익대학교
14476,tint1998,236,4,15,1244,홍익대학교
14477,open_mind,313,4,15,1224,홍익대학교
14478,dhfkzmf,255,3,15,1286,홍익대학교
14479,memo0926,621,4,15,1194,홍익대학교
14480,zheldwhdk,317,0,15,1370,홍익대학교
14481,rladbcks56,386,4,15,1208,홍익대학교
14482,pkpete,371,4,15,1208,홍익대학교
14483,acm2209,320,3,15,1265,홍익대학교
14484,wmf2fkrh,460,4,15,1194,홍익대학교
14485,23in,308,4,15,1213,홍익대학교
14486,hysong,484,4,15,1191,홍익대학교
14487,kingzino,250,4,15,1219,홍익대학교
14488,songbum13,306,5,15,1154,홍익대학교
14489,kgmin604,450,4,15,1182,홍익대학교
14490,joyjhm,282,4,15,1206,홍익대학교
14491,kevinsungcjh,211,4,15,1223,홍익대학교
14492,hanstom12,208,5,15,1173,홍익대학교
14493,sazfirst,374,4,15,1187,홍익대학교
14494,tizm317,463,4,15,1177,홍익대학교
14495,rlawlgus322,182,0,15,1378,홍익대학교
14496,wkd6576,373,4,15,1185,홍익대학교
14497,mj00822,516,4,15,1170,홍익대학교
14498,kls1998,543,3,15,1217,홍익대학교
14499,sac7160,376,3,15,1232,홍익대학교
14500,bbbyung2,276,4,15,1194,홍익대학교
14501,chrismrkr,205,4,15,1211,홍익대학교
14502,wjdtkdgns329,150,5,15,1181,홍익대학교
14503,lys8325,254,4,15,1195,홍익대학교
14504,senitf,520,4,15,1159,홍익대학교
14505,bjh99,281,4,15,1188,홍익대학교
14506,ye1219,372,4,15,1171,홍익대학교
14507,kjyong702,255,4,15,1192,홍익대학교
14508,qkrtlghd97,586,4,15,1150,홍익대학교
14509,newfangledmindset,327,4,15,1171,홍익대학교
14510,simple,284,4,15,1179,홍익대학교
14511,firefox37,324,4,15,1170,홍익대학교
14512,corntea,291,3,15,1223,홍익대학교
14513,junsoo2018,307,4,15,1170,홍익대학교
14514,balance0591,345,4,15,1160,홍익대학교
14515,canyelles,340,4,15,1159,홍익대학교
14516,isag3,292,4,15,1165,홍익대학교
14517,j_belief,344,4,15,1155,홍익대학교
14518,hoshogiii,552,4,15,1134,홍익대학교
14519,sws1719,299,4,15,1162,홍익대학교
14520,serendipity,238,4,15,1174,홍익대학교
14521,dfjung4254,252,3,15,1217,홍익대학교
14522,cofls980,306,4,15,1155,홍익대학교
14523,chldbwls19,322,3,15,1200,홍익대학교
14524,mhemperor,217,4,15,1174,홍익대학교
14525,dw_914,578,4,15,1124,홍익대학교
14526,shin0343,345,4,15,1141,홍익대학교
14527,chiseungii,899,4,15,1110,홍익대학교
14528,hhcmiso1,395,3,15,1181,홍익대학교
14529,shadberry02,292,4,15,1146,홍익대학교
14530,shj718,186,4,15,1168,홍익대학교
14531,c235335,1192,4,15,1098,홍익대학교
14532,r4tchette,217,4,15,1155,홍익대학교
14533,ywc8851,315,4,15,1130,홍익대학교
14534,charie96,352,4,15,1123,홍익대학교
14535,melti080,299,3,15,1182,홍익대학교
14536,lanto12,197,4,15,1157,홍익대학교
14537,wltnjeon0119,350,4,15,1118,홍익대학교
14538,chad9349,341,4,15,1118,홍익대학교
14539,wjsaos2081,296,4,15,1126,홍익대학교
14540,abius,251,3,15,1182,홍익대학교
14541,dyne0828,230,4,15,1137,홍익대학교
14542,popcorn1324,207,4,15,1143,홍익대학교
14543,bambini77,356,4,15,1107,홍익대학교
14544,limce21,346,4,15,1108,홍익대학교
14545,hey0331,226,4,15,1132,홍익대학교
14546,rla6431078,334,3,14,1154,홍익대학교
14547,legurd271,253,4,14,1114,홍익대학교
14548,agyu,240,4,14,1117,홍익대학교
14549,kje7584,224,4,14,1117,홍익대학교
14550,bias94,162,4,14,1137,홍익대학교
14551,cofls6581,238,4,14,1112,홍익대학교
14552,sanbonai06,226,3,14,1164,홍익대학교
14553,taeyun1129,351,4,14,1086,홍익대학교
14554,yoonjaej,275,3,14,1150,홍익대학교
14555,kerryfrog,254,4,14,1104,홍익대학교
14556,kms920612,290,3,14,1146,홍익대학교
14557,mw7895la,272,4,14,1100,홍익대학교
14558,wnsgur1595,189,3,14,1172,홍익대학교
14559,adnyss,415,3,14,1124,홍익대학교
14560,lts0424,225,4,14,1108,홍익대학교
14561,danhandev,278,4,14,1090,홍익대학교
14562,duplo8624,244,3,14,1148,홍익대학교
14563,gyj118,196,3,14,1161,홍익대학교
14564,pia3232,242,2,14,1193,홍익대학교
14565,hyonchan,289,4,14,1079,홍익대학교
14566,vkdl007,284,4,14,1080,홍익대학교
14567,gee03143,351,3,14,1116,홍익대학교
14568,cjcjon,289,3,14,1124,홍익대학교
14569,suite,303,4,14,1069,홍익대학교
14570,cautus01,170,3,14,1155,홍익대학교
14571,junjuns,197,3,14,1144,홍익대학교
14572,kjpark4321,232,4,14,1081,홍익대학교
14573,jjin99,280,3,14,1115,홍익대학교
14574,kyubin0209,224,4,14,1077,홍익대학교
14575,orange11th,246,3,14,1116,홍익대학교
14576,aoc0523,248,4,14,1064,홍익대학교
14577,oduodg,356,3,14,1089,홍익대학교
14578,meloncha0205,213,3,14,1119,홍익대학교
14579,choi0415,248,3,14,1108,홍익대학교
14580,dhrmsry7,321,3,14,1087,홍익대학교
14581,nsh9069,239,4,14,1052,홍익대학교
14582,wjscksals0702,264,3,14,1096,홍익대학교
14583,kyeryoong,258,4,14,1045,홍익대학교
14584,roccokjs_sniper,192,4,14,1062,홍익대학교
14585,hongcana,214,4,14,1054,홍익대학교
14586,dragoncloud,339,4,14,1019,홍익대학교
14587,jwjungwoo,281,2,14,1130,홍익대학교
14588,pjunn,220,4,14,1044,홍익대학교
14589,tablemin2,364,3,14,1062,홍익대학교
14590,akdlxm39,288,4,14,1024,홍익대학교
14591,cypherh,162,1,14,1185,홍익대학교
14592,yujeong9288,269,4,14,1025,홍익대학교
14593,kiheyunkim,546,3,14,1040,홍익대학교
14594,maxx1027,256,3,14,1078,홍익대학교
14595,kimjh,215,4,14,1029,홍익대학교
14596,taeju0112,231,4,14,1024,홍익대학교
14597,stresstalmo,208,3,14,1070,홍익대학교
14598,yyytir777,237,4,14,1011,홍익대학교
14599,dnjs5397,379,3,14,1031,홍익대학교
14600,workhardbehappy,263,3,14,1052,홍익대학교
14601,snowbj,356,3,14,1032,홍익대학교
14602,roro_rolling14,272,3,14,1047,홍익대학교
14603,debbiedeb,205,4,14,1013,홍익대학교
14604,g16rim,123,4,14,1042,홍익대학교
14605,youeuijung,239,2,14,1099,홍익대학교
14606,skyblue5023,240,3,14,1048,홍익대학교
14607,msms210,592,3,14,1002,홍익대학교
14608,beaut98,331,4,14,973,홍익대학교
14609,dlsgur9710,333,3,14,1023,홍익대학교
14610,cjstjdgur123,343,2,14,1069,홍익대학교
14611,jeongyun1206,303,3,14,1026,홍익대학교
14612,nalda1538,266,4,14,984,홍익대학교
14613,hangji0124,176,3,14,1059,홍익대학교
14614,whiskey21,128,0,14,1179,홍익대학교
14615,yachae1101,251,3,14,1037,홍익대학교
14616,viliketh1s98,127,0,14,1176,홍익대학교
14617,lde7335,210,3,14,1043,홍익대학교
14618,loco2925,171,4,14,1004,홍익대학교
14619,tony3322,178,3,14,1052,홍익대학교
14620,clicksyk,140,3,14,1065,홍익대학교
14621,rachel618,245,2,14,1079,홍익대학교
14622,hj0928hj,170,3,14,1051,홍익대학교
14623,wpgus0312,344,3,14,1007,홍익대학교
14624,lee4519698,155,3,14,1055,홍익대학교
14625,fun2314,232,3,13,1029,홍익대학교
14626,locking3456,236,4,13,978,홍익대학교
14627,shdudtjr77,182,1,13,1116,홍익대학교
14628,seonjoo0885,247,3,13,1020,홍익대학교
14629,murra,306,3,13,1004,홍익대학교
14630,wjdcjs123,172,3,13,1040,홍익대학교
14631,dkagod98,145,3,13,1046,홍익대학교
14632,kmus1232,177,3,13,1032,홍익대학교
14633,gene028,205,3,13,1019,홍익대학교
14634,aahhll654,231,2,13,1057,홍익대학교
14635,joon_9912,318,3,13,987,홍익대학교
14636,insi2000,219,3,13,1007,홍익대학교
14637,tpwns73,249,4,13,947,홍익대학교
14638,temuchin,229,1,13,1077,홍익대학교
14639,hmw1022,166,0,13,1121,홍익대학교
14640,butter3105,175,3,13,1006,홍익대학교
14641,alswl2827,156,3,13,1011,홍익대학교
14642,kimin0626,286,3,13,973,홍익대학교
14643,gerrard,203,2,13,1043,홍익대학교
14644,legendmic2,342,3,13,960,홍익대학교
14645,hssarah,220,3,13,985,홍익대학교
14646,jkleesp,237,3,13,976,홍익대학교
14647,kbm328,215,2,13,1029,홍익대학교
14648,wlsgur348,161,3,13,995,홍익대학교
14649,blackbox0209,357,3,13,944,홍익대학교
14650,unmangjinchang,184,3,13,984,홍익대학교
14651,ter1012,225,4,13,920,홍익대학교
14652,f0rtywinks,178,1,13,1059,홍익대학교
14653,00mari,143,4,13,946,홍익대학교
14654,quasar0529,219,3,13,966,홍익대학교
14655,uwoobeat,245,3,13,959,홍익대학교
14656,lee_jangho,156,4,13,937,홍익대학교
14657,yghyoo,233,3,13,961,홍익대학교
14658,rechardkee,229,3,13,962,홍익대학교
14659,qimsh7,224,3,13,949,홍익대학교
14660,jinsu0709,225,2,13,996,홍익대학교
14661,pkl4693,231,3,13,943,홍익대학교
14662,kys1001,192,2,13,1003,홍익대학교
14663,whwotjd9090,313,2,13,969,홍익대학교
14664,rwrq22,178,4,13,904,홍익대학교
14665,shin9063,307,3,13,918,홍익대학교
14666,plagem,120,3,13,973,홍익대학교
14667,ruadl034,315,3,13,911,홍익대학교
14668,nahappy15,216,1,13,1007,홍익대학교
14669,kheee512,358,2,13,949,홍익대학교
14670,assiduous00,196,2,13,981,홍익대학교
14671,lww7438,290,3,13,906,홍익대학교
14672,originalll,177,1,13,1005,홍익대학교
14673,skdlflzk,172,3,13,932,홍익대학교
14674,sandori,308,3,13,891,홍익대학교
14675,ing_007,262,3,13,898,홍익대학교
14676,oogab,178,3,13,923,홍익대학교
14677,ccik2626,178,1,13,993,홍익대학교
14678,2shoney,284,2,13,936,홍익대학교
14679,edc9566,360,2,13,922,홍익대학교
14680,chjang5621,143,1,13,1001,홍익대학교
14681,kys4548,115,0,13,1036,홍익대학교
14682,mjun09,174,3,13,911,홍익대학교
14683,kiyoon123,153,1,13,992,홍익대학교
14684,sjhsjh0624,187,1,13,980,홍익대학교
14685,jennyk97,262,2,13,929,홍익대학교
14686,wondong5,327,2,13,916,홍익대학교
14687,ldha35,124,3,13,925,홍익대학교
14688,david0218,179,1,13,976,홍익대학교
14689,nangmancat123,283,3,13,872,홍익대학교
14690,joyboy,158,3,13,906,홍익대학교
14691,monsterfairy2,188,2,12,939,홍익대학교
14692,minseo0613,215,2,12,930,홍익대학교
14693,skgus822,276,3,12,863,홍익대학교
14694,kcl693427,189,2,12,935,홍익대학교
14695,ljh0321,185,3,12,882,홍익대학교
14696,dlehddnrsub,170,3,12,887,홍익대학교
14697,dlwnsdud98,217,3,12,871,홍익대학교
14698,minigold92,221,3,12,869,홍익대학교
14699,skap0329,192,3,12,871,홍익대학교
14700,borahm87,207,2,12,914,홍익대학교
14701,wlals1289,152,3,12,883,홍익대학교
14702,jeinu95,260,3,12,846,홍익대학교
14703,nhchoi98,151,1,12,953,홍익대학교
14704,hhan14,211,2,12,905,홍익대학교
14705,sobg9810,318,3,12,820,홍익대학교
14706,1128msj,172,3,12,850,홍익대학교
14707,0x1f440,193,1,12,915,홍익대학교
14708,b411032,179,3,12,842,홍익대학교
14709,yongth1212,128,1,12,938,홍익대학교
14710,bueongi,255,3,12,819,홍익대학교
14711,dykim0407,192,2,12,887,홍익대학교
